Name;Coded Text
Behavioural Decision;the top of the cycle followed by, Idon't know, 10 seconds of yellow, followed by how about 55here. So then 55 seconds of red for the north approach. And forthe south approach, we do the same thing.
Behavioural Decision;there's both greens, then the north south is, they're allmaking left.
Behavioural Decision;there's like a random numbergenerator.
Behavioural Decision;This can bechanged during the simulation
Behavioural Decision;upposed to let them get in collisions, so maybe there's northsouthhere and east?west here, and so if this is in green, andthis is in red for 55 seconds
Behavioural Decision;waits for theintersection to tell it that it's okay to go. 
Behavioural Decision;We have to be able to describe the behavior of thetraffic lights at each intersection.
Behavioural Decision;youcould just say 100 and distribute evenly.
Clarification;And what does that mean?
Clarification;But what constitutes a well?movingtraffic
Clarification;But what does the intersection, what is the purpose of theintersection in life
Clarification;right
Communication Decision;approach what the traffic configuration
Communication Decision;tells the intersection
Communication Decision;theintersection tells the car,
Coordinate Group Process;does the professor want the students to learn that through trialand error
Coordinate Group Process;goal is that as many cars are moving at any given time asclose to speed limit as possible
Coordinate Group Process;his is always the point where I'm scared toerase the board. We need to take a picture of that.
Coordinate Group Process;it's kind of like I go back, like what is exactly theoutput, you kno
Coordinate Group Process;Letme erase over here. It's this stuff that I'm worried about. It'skind of sketchy.
Coordinate Group Process;Lets assume this, lets assume it's inside a city so...
Coordinate Group Process;summarize the unclaritiesthat we had for Professor E
Coordinate Group Process;This is something where I'd go back to the customer and tryand figure out
Coordinate Group Process;This is when I pull out my camera
Coordinate Group Process;This is why we need to check with theprofessor again
Coordinate Group Process;where are you drawing
Disagree;is part of the intersection
Doubt;I almost wonder if, I don't know.
Doubt;I don't know
Doubt;I don't know
Doubt;I don't know
Doubt;I don't know
Doubt;I don't know
Doubt;I don't know
Doubt;I don't know
Doubt;I don't know
Doubt;I don't know
Doubt;I don't know how sensors work.
Doubt;I don't know if Professor E really wants that level ofdetail
Doubt;I don't know if they can set thespeeds
Doubt;I don't know if you can changethese as well while you're going.
Doubt;I don't know if. But youalready got this on there,
Doubt;I don't know so much
Doubt;I don't know,
Doubt;I don't know,
Doubt;I don't know,
Doubt;I don't know.
Doubt;I don't knowthat almost feels like
Doubt;I don'tknow
Doubt;I don'tknow exactly how to capture this
Doubt;I'm not reallysure
Doubt;I'm not sure.
Doubt;I'm still thinking
Doubt;Now I don't know
Doubt;Oh that's not going to quite work.
Doubt;or did I readsomething there that said it has some
Doubt;This is where we still have a little doubt
Elaborate;also
Elaboration;, this would be visible
Elaboration;I mean how do you visualize this simulation
Elaboration;what does that mean?
Elaboration;What else are we going to be drawing?
Encourage;When Jim is present, only Jim does the board, as you see hishand?writing, his ability to use markers is remarkable, so noone approaches the board, he's very good.
Explain and Clarify; the traffic pattern object, the big guy, owns all the cars,and as it manufactures them, as it factors them out, it createsthem in some flavor, 
Explain and Clarify;And by default it eitherhas or does not have a timing setting, so very quickly you cancreate something without fussing with it too much, and bydefault it has to assume
Explain and Clarify;but I'm saying that you would say that 10% of cars willbehave like this, 10% will go straight, 10% will go tointersections and turn
Explain and Clarify;how do you assess, you know, what is the optimalósothis is the grid, what is the optimal setting of the intersectionconfigurations with this traffic pattern.
Explain and Clarify;how far is it between each leg orwhatever, each segment.
Explain and Clarify;So we assume they have some sort of a pallet here where theygrab a road and they start dragging and then they drag that, sothere is some sort of drawing pallet right, that says okay I havethis thing I drag something, I'm drawing a road and I call itsomething and I draw and I call it B and I draw my roads andthen.
Explain and Clarify;that, and it also pushesit up to the road, so the road can aggregate, create the reportslater for all the intersections it has so we can aggregate thesething, so you can aggregate so you can get individualinformation on each car, on each intersection, on each road
Explain and Clarify;the intersection knows how many cars it has, and fullinventory of each car's direction, status, waiting, and waitingfor what. 
Explain and Clarify;This is an approach
Functionality;And then as those thingschange during the simulationówell as they move things theycan see how the distance changed, and you can see the time ittakes to travel at a given speed
Functionality;And then the editing
Functionality;And we have cars that are kindof generated
Functionality;and you want to name the simulation.
Functionality;asave simulation
Functionality;both knows the speed limits, wants to control it, at thesame time the traffic lights want to prevent you from speeding,so it's like all these things.
Functionality;clicking a sensor is going to have to require furtherconfiguration
Functionality;eseteverybody to the same
Functionality;generate these
Functionality;havingdefaults
Functionality;I like the idea of being able to somehow, while it's running,see the net effect of, you know, dialing, messing with the dialsof some sort
Functionality;I'm thinking there's kind of this edit mode, sowe're editing the map, that's the first thing, you can drawroads, move roads, assign speeds, so there's something overó
Functionality;o in and edit it and say well let mechange
Functionality;randomdistribution
Functionality;report on that
Functionality;road can tell you how many cars it has traveling on it, andwhich direction they traveling
Functionality;save thesimulation
Functionality;save what the setting are
Functionality;saving?modeor reporting?mod
Functionality;So intersectionconfiguration, and now car configuration is part of theconjestion
Functionality;So you only set one, but the overlap of the red and theduration of the yellow is something you can set.
Functionality;the other ones are impliedb
Functionality;the way you would divide it up is by, you knowthere's definitely a chunk of work to do just with the map andthe graphics and building that all [inaudible] with regard tohow do you create the map. How do youóyou know, a lotmore detail with regard to interacting with it.
